Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
COUNTRIES,EGY,Egypt,2019,DIPHTHERIA,Diphtheria,"per 1,000,000 population",0.0
COUNTRIES,EGY,Egypt,2019,TB,Tuberculosis,"per 100,000 population",0.0
COUNTRIES,EGY,Egypt,2019,HEPB,Hepatitis B,"per 100,000 population",6.67
COUNTRIES,EGY,Egypt,2020,MEASLES,Measles,"per 100,000 population",23.1
COUNTRIES,EGY,Egypt,2020,POLIO,Poliomyelitis,"per 1,000 live births",0.0
COUNTRIES,EGY,Egypt,2020,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",0.0
COUNTRIES,EGY,Egypt,2020,DIPHTHERIA,Diphtheria,"per 100,000 population",10.75
COUNTRIES,EGY,Egypt,2020,TB,Tuberculosis,"per 1,000 live births",6.04
COUNTRIES,EGY,Egypt,2020,HEPB,Hepatitis B,"per 100,000 population",0.0
COUNTRIES,EGY,Egypt,2021,MEASLES,Measles,"per 1,000,000 population",13.86
COUNTRIES,EGY,Egypt,2021,POLIO,Poliomyelitis,"per 1,000,000 population",8.17
COUNTRIES,EGY,Egypt,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",21.95
COUNTRIES,EGY,Egypt,2021,DIPHTHERIA,Diphtheria,"per 1,000,000 population",17.38
COUNTRIES,EGY,Egypt,2021,TB,Tuberculosis,"per 100,000 population",9.28
COUNTRIES,EGY,Egypt,2021,HEPB,Hepatitis B,"per 100,000 population",11.56
COUNTRIES,EGY,Egypt,2022,MEASLES,Measles,"per 100,000 population",10.34
COUNTRIES,EGY,Egypt,2022,POLIO,Poliomyelitis,"per 1,000,000 population",13.27
COUNTRIES,EGY,Egypt,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",8.7
COUNTRIES,EGY,Egypt,2022,DIPHTHERIA,Diphtheria,"per 1,000 live births",17.87
COUNTRIES,EGY,Egypt,2022,TB,Tuberculosis,"per 1,000 live births",7.22
COUNTRIES,EGY,Egypt,2022,HEPB,Hepatitis B,"per 1,000,000 population",0.0
COUNTRIES,EGY,Egypt,2023,MEASLES,Measles,"per 1,000 live births",6.4
COUNTRIES,EGY,Egypt,2023,POLIO,Poliomyelitis,"per 100,000 population",19.49
COUNTRIES,EGY,Egypt,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",16.22
COUNTRIES,EGY,Egypt,2023,DIPHTHERIA,Diphtheria,"per 100,000 population",22.77
COUNTRIES,EGY,Egypt,2023,TB,Tuberculosis,"per 100,000 population",8.76
COUNTRIES,EGY,Egypt,2023,HEPB,Hepatitis B,"per 100,000 population",8.62
COUNTRIES,AUS,Australia,2010,MEASLES,Measles,"per 1,000 live births",44.19
COUNTRIES,AUS,Australia,2010,POLIO,Poliomyelitis,"per 1,000 live births",21.86
COUNTRIES,AUS,Australia,2010,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",38.31
COUNTRIES,AUS,Australia,2010,DIPHTHERIA,Diphtheria,"per 1,000 live births",25.15
COUNTRIES,AUS,Australia,2010,TB,Tuberculosis,"per 1,000,000 population",25.5
COUNTRIES,AUS,Australia,2010,HEPB,Hepatitis B,"per 1,000 live births",26.42
COUNTRIES,AUS,Australia,2011,MEASLES,Measles,"per 100,000 population",29.42
COUNTRIES,AUS,Australia,2011,POLIO,Poliomyelitis,"per 100,000 population",27.03
COUNTRIES,AUS,Australia,2011,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",45.15
COUNTRIES,AUS,Australia,2011,DIPHTHERIA,Diphtheria,"per 1,000 live births",19.71
COUNTRIES,AUS,Australia,2011,TB,Tuberculosis,"per 100,000 population",25.0
COUNTRIES,AUS,Australia,2011,HEPB,Hepatitis B,"per 100,000 population",28.1
COUNTRIES,AUS,Australia,2012,MEASLES,Measles,"per 100,000 population",32.49
COUNTRIES,AUS,Australia,2012,POLIO,Poliomyelitis,"per 1,000 live births",21.53
COUNTRIES,AUS,Australia,2012,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",23.63
COUNTRIES,AUS,Australia,2012,DIPHTHERIA,Diphtheria,"per 1,000 live births",20.94
COUNTRIES,AUS,Australia,2012,TB,Tuberculosis,"per 1,000,000 population",8.88
COUNTRIES,AUS,Australia,2012,HEPB,Hepatitis B,"per 1,000,000 population",33.58
COUNTRIES,AUS,Australia,2013,MEASLES,Measles,"per 1,000 live births",33.2
COUNTRIES,AUS,Australia,2013,POLIO,Poliomyelitis,"per 1,000 live births",27.94
COUNTRIES,AUS,Australia,2013,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",23.24
COUNTRIES,AUS,Australia,2013,DIPHTHERIA,Diphtheria,"per 1,000,000 population",17.96
COUNTRIES,AUS,Australia,2013,TB,Tuberculosis,"per 1,000 live births",31.44
COUNTRIES,AUS,Australia,2013,HEPB,Hepatitis B,"per 1,000,000 population",49.0
COUNTRIES,AUS,Australia,2014,MEASLES,Measles,"per 1,000 live births",24.58
COUNTRIES,AUS,Australia,2014,POLIO,Poliomyelitis,"per 1,000,000 population",27.61
COUNTRIES,AUS,Australia,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",28.62
COUNTRIES,AUS,Australia,2014,DIPHTHERIA,Diphtheria,"per 100,000 population",28.31
COUNTRIES,AUS,Australia,2014,TB,Tuberculosis,"per 1,000 live births",21.2
COUNTRIES,AUS,Australia,2014,HEPB,Hepatitis B,"per 1,000,000 population",
COUNTRIES,AUS,Australia,2015,MEASLES,Measles,"per 100,000 population",6.63
COUNTRIES,AUS,Australia,2015,POLIO,Poliomyelitis,"per 100,000 population",25.45
COUNTRIES,AUS,Australia,2015,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",27.93
COUNTRIES,AUS,Australia,2015,DIPHTHERIA,Diphtheria,"per 100,000 population",26.78
COUNTRIES,AUS,Australia,2015,TB,Tuberculosis,"per 1,000,000 population",42.3
COUNTRIES,AUS,Australia,2015,HEPB,Hepatitis B,"per 1,000 live births",25.88
COUNTRIES,AUS,Australia,2016,MEASLES,Measles,"per 1,000 live births",33.6
COUNTRIES,AUS,Australia,2016,POLIO,Poliomyelitis,"per 100,000 population",26.0
COUNTRIES,AUS,Australia,2016,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",14.2
COUNTRIES,AUS,Australia,2016,DIPHTHERIA,Diphtheria,"per 100,000 population",24.84
COUNTRIES,AUS,Australia,2016,TB,Tuberculosis,"per 100,000 population",29.01
COUNTRIES,AUS,Australia,2016,HEPB,Hepatitis B,"per 1,000,000 population",36.64
COUNTRIES,AUS,Australia,2017,MEASLES,Measles,"per 1,000,000 population",24.89
COUNTRIES,AUS,Australia,2017,POLIO,Poliomyelitis,"per 1,000 live births",25.34
COUNTRIES,AUS,Australia,2017,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",20.56
COUNTRIES,AUS,Australia,2017,DIPHTHERIA,Diphtheria,"per 1,000,000 population",20.37
COUNTRIES,AUS,Australia,2017,TB,Tuberculosis,"per 1,000,000 population",27.55
COUNTRIES,AUS,Australia,2017,HEPB,Hepatitis B,"per 100,000 population",23.98
COUNTRIES,AUS,Australia,2018,MEASLES,Measles,"per 1,000,000 population",42.01
COUNTRIES,AUS,Australia,2018,POLIO,Poliomyelitis,"per 1,000,000 population",18.38
COUNTRIES,AUS,Australia,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",37.82
COUNTRIES,AUS,Australia,2018,DIPHTHERIA,Diphtheria,"per 100,000 population",33.92
COUNTRIES,AUS,Australia,2018,TB,Tuberculosis,"per 1,000,000 population",25.42
COUNTRIES,AUS,Australia,2018,HEPB,Hepatitis B,"per 100,000 population",33.1
COUNTRIES,AUS,Australia,2019,MEASLES,Measles,"per 1,000,000 population",22.84
COUNTRIES,AUS,Australia,2019,POLIO,Poliomyelitis,"per 1,000 live births",37.2
COUNTRIES,AUS,Australia,2019,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",32.01
COUNTRIES,AUS,Australia,2019,DIPHTHERIA,Diphtheria,"per 100,000 population",26.81
COUNTRIES,AUS,Australia,2019,TB,Tuberculosis,"per 1,000 live births",23.55
COUNTRIES,AUS,Australia,2019,HEPB,Hepatitis B,"per 1,000 live births",42.0
COUNTRIES,AUS,Australia,2020,MEASLES,Measles,"per 100,000 population",45.77
COUNTRIES,AUS,Australia,2020,POLIO,Poliomyelitis,"per 1,000,000 population",16.26
COUNTRIES,AUS,Australia,2020,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",27.91
COUNTRIES,AUS,Australia,2020,DIPHTHERIA,Diphtheria,"per 1,000,000 population",28.17
COUNTRIES,AUS,Australia,2020,TB,Tuberculosis,"per 1,000,000 population",25.69
COUNTRIES,AUS,Australia,2020,HEPB,Hepatitis B,"per 1,000 live births",22.45
COUNTRIES,AUS,Australia,2021,MEASLES,Measles,"per 100,000 population",27.9
COUNTRIES,AUS,Australia,2021,POLIO,Poliomyelitis,"per 1,000 live births",28.09
COUNTRIES,AUS,Australia,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",26.05
COUNTRIES,AUS,Australia,2021,DIPHTHERIA,Diphtheria,"per 1,000,000 population",40.23
COUNTRIES,AUS,Australia,2021,TB,Tuberculosis,"per 1,000 live births",25.63
COUNTRIES,AUS,Australia,2021,HEPB,Hepatitis B,"per 100,000 population",43.08
COUNTRIES,AUS,Australia,2022,MEASLES,Measles,"per 1,000,000 population",7.57
COUNTRIES,AUS,Australia,2022,POLIO,Poliomyelitis,"per 1,000,000 population",39.69
COUNTRIES,AUS,Australia,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",36.02
COUNTRIES,AUS,Australia,2022,DIPHTHERIA,Diphtheria,"per 1,000,000 population",26.64
COUNTRIES,AUS,Australia,2022,TB,Tuberculosis,"per 1,000,000 population",25.33
COUNTRIES,AUS,Australia,2022,HEPB,Hepatitis B,"per 1,000,000 population",18.4
COUNTRIES,AUS,Australia,2023,MEASLES,Measles,"per 1,000,000 population",42.72
COUNTRIES,AUS,Australia,2023,POLIO,Poliomyelitis,"per 1,000,000 population",19.87
COUNTRIES,AUS,Australia,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",41.8
COUNTRIES,AUS,Australia,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 population",32.03
COUNTRIES,AUS,Australia,2023,TB,Tuberculosis,"per 1,000 live births",40.86
COUNTRIES,AUS,Australia,2023,HEPB,Hepatitis B,"per 100,000 population",33.11
