ISO_3_Code,Country_Name,Who_Region,Year,Description,Intro
IDN,Indonesia,SEARO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
IDN,Indonesia,SEARO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
IDN,Indonesia,SEARO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
IDN,Indonesia,SEARO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
IDN,Indonesia,SEARO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
IDN,Indonesia,SEARO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
IDN,Indonesia,SEARO,2010,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2011,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2012,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2013,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2014,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2015,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2016,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2017,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2018,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2019,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2020,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2021,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2022,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2023,Measles-containing vaccine - 1st dose,Yes
IDN,Indonesia,SEARO,2010,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2011,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2012,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2013,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
IDN,Indonesia,SEARO,2010,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2011,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2012,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2013,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2014,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2015,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2016,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2017,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2018,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2019,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2020,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2021,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2022,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2023,Polio - 3rd dose,Yes
IDN,Indonesia,SEARO,2010,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2011,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2012,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2013,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2014,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2015,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2016,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2017,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2018,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2019,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2020,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2021,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2022,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2023,Hepatitis B - 3rd dose,Yes
IDN,Indonesia,SEARO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
IDN,Indonesia,SEARO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2010,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2011,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2012,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2013,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2014,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2015,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2016,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2017,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2018,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2019,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2020,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2021,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
EGY,Egypt,EMRO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,No
EGY,Egypt,EMRO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2012,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2013,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2014,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2015,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2016,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2017,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2018,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
EGY,Egypt,EMRO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
EGY,Egypt,EMRO,2010,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2011,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2012,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2013,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2014,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2015,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2016,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2017,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2018,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2019,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2020,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2021,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2022,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2023,Measles-containing vaccine - 1st dose,Yes
EGY,Egypt,EMRO,2010,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2011,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2012,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2013,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
EGY,Egypt,EMRO,2010,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2011,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2012,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2013,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2014,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2015,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2016,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2017,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2018,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2019,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2020,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2021,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2022,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2023,Polio - 3rd dose,Yes
EGY,Egypt,EMRO,2010,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2011,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2012,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2013,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2014,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2015,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2016,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2017,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2018,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2019,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2020,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2021,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2022,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2023,Hepatitis B - 3rd dose,Yes
EGY,Egypt,EMRO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
EGY,Egypt,EMRO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2010,Bacille Calmette-Guerin (Tuberculosis),No
AUS,Australia,WPRO,2011,Bacille Calmette-Guerin (Tuberculosis),No
AUS,Australia,WPRO,2012,Bacille Calmette-Guerin (Tuberculosis),No
AUS,Australia,WPRO,2013,Bacille Calmette-Guerin (Tuberculosis),No
AUS,Australia,WPRO,2014,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2015,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2016,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2017,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2018,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2019,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2020,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2021,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
AUS,Australia,WPRO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2012,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2013,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2014,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2015,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2016,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2017,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2018,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
AUS,Australia,WPRO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
AUS,Australia,WPRO,2010,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2011,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2012,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2013,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2014,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2015,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2016,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2017,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2018,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2019,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2020,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2021,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2022,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2023,Measles-containing vaccine - 1st dose,Yes
AUS,Australia,WPRO,2010,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2011,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2012,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2013,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
AUS,Australia,WPRO,2010,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2011,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2012,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2013,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2014,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2015,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2016,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2017,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2018,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2019,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2020,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2021,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2022,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2023,Polio - 3rd dose,Yes
AUS,Australia,WPRO,2010,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2011,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2012,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2013,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2014,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2015,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2016,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2017,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2018,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2019,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2020,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2021,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2022,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2023,Hepatitis B - 3rd dose,Yes
AUS,Australia,WPRO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
AUS,Australia,WPRO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
